RegionID,SizeRank,RegionName,RegionType,StateName,2018-08-31,2018-09-30,2018-10-31,2018-11-30,2018-12-31,2019-01-31,2019-02-28,2019-03-31,2019-04-30,2019-05-31,2019-06-30,2019-07-31,2019-08-31,2019-09-30,2019-10-31,2019-11-30,2019-12-31,2020-01-31,2020-02-29,2020-03-31,2020-04-30,2020-05-31,2020-06-30,2020-07-31,2020-08-31,2020-09-30,2020-10-31,2020-11-30,2020-12-31,2021-01-31,2021-02-28,2021-03-31,2021-04-30,2021-05-31,2021-06-30,2021-07-31,2021-08-31,2021-09-30,2021-10-31,2021-11-30,2021-12-31,2022-01-31,2022-02-28,2022-03-31,2022-04-30,2022-05-31,2022-06-30,2022-07-31,2022-08-31,2022-09-30,2022-10-31,2022-11-30,2022-12-31,2023-01-31,2023-02-28,2023-03-31,2023-04-30,2023-05-31,2023-06-30,2023-07-31,2023-08-31,2023-09-30,2023-10-31,2023-11-30,2023-12-31,2024-01-31,2024-02-29,2024-03-31,2024-04-30
394404,10,"Boston, MA",msa,MA,428902.0,425462.0,426365.0,426660.0,427079.0,427896.0,432525.0,438317.0,438282.0,439405.0,441259.0,442854.0,441888.0,441027.0,444993.0,445354.0,450427.0,452798.0,459927.0,468484.0,478596.0,478789.0,472837.0,469779.0,481398.0,499287.0,509991.0,511202.0,509741.0,508869.0,517265.0,524335.0,537906.0,547953.0,558912.0,564036.0,564692.0,562214.0,561585.0,563314.0,565193.0,562807.0,564480.0,574718.0,595223.0,610899.0,624455.0,625167.0,621683.0,611800.0,605655.0,601066.0,590637.0,581876.0,577425.0,586574.0,599365.0,611831.0,623065.0,633776.0,637872.0,635667.0,635170.0,636244.0,632478.0,632837.0,633934.0,648142.0,648108.0
394976,11,"Phoenix, AZ",msa,AZ,257845.0,256534.0,256136.0,257282.0,258034.0,260276.0,261272.0,263438.0,264424.0,266010.0,267660.0,269544.0,271735.0,273569.0,276159.0,277815.0,280555.0,283318.0,287578.0,292572.0,295166.0,294393.0,294573.0,299697.0,309279.0,317249.0,322090.0,326366.0,329219.0,335149.0,341473.0,349290.0,356487.0,366180.0,375793.0,385777.0,392041.0,400164.0,405389.0,413594.0,418169.0,425158.0,431622.0,441561.0,451912.0,459852.0,464211.0,460138.0,452016.0,442801.0,439296.0,433883.0,427141.0,420859.0,417918.0,419673.0,420172.0,423993.0,428116.0,430886.0,433064.0,432084.0,434013.0,437446.0,439167.0,438946.0,440288.0,444424.0,448280.0
395057,12,"San Francisco, CA",msa,CA,858497.0,851875.0,859850.0,860587.0,851404.0,839466.0,844032.0,856893.0,867728.0,868584.0,870089.0,862957.0,853838.0,851901.0,859750.0,865369.0,865690.0,860149.0,862526.0,863546.0,861789.0,851010.0,857315.0,879520.0,909520.0,929994.0,930034.0,931537.0,930055.0,939962.0,949860.0,967865.0,1004007.0,1033624.0,1060992.0,1064699.0,1065339.0,1064777.0,1061908.0,1062640.0,1050120.0,1057028.0,1075545.0,1112529.0,1159358.0,1190349.0,1195676.0,1154647.0,1104648.0,1085822.0,1086913.0,1085983.0,1056050.0,1024248.0,998691.0,1012565.0,1022054.0,1041978.0,1048427.0,1060311.0,1070226.0,1085763.0,1093439.0,1108900.0,1085639.0,1061713.0,1055797.0,1093209.0,1132315.0
395025,13,"Riverside, CA",msa,CA,347314.0,348925.0,348314.0,348766.0,346243.0,347356.0,349051.0,351718.0,352053.0,353604.0,355470.0,357778.0,360123.0,363848.0,367701.0,368200.0,367917.0,368720.0,370911.0,373774.0,373439.0,373419.0,376991.0,384454.0,395546.0,406123.0,414664.0,420666.0,425091.0,430175.0,435615.0,443009.0,451808.0,461246.0,471466.0,480048.0,487567.0,491662.0,496409.0,501178.0,509399.0,516242.0,523146.0,529536.0,539099.0,547598.0,550716.0,544149.0,536721.0,530697.0,527366.0,516989.0,509238.0,504082.0,507963.0,509903.0,514908.0,518812.0,521953.0,522496.0,525129.0,525691.0,530901.0,532404.0,535569.0,536087.0,539965.0,548305.0,556401.0
394532,14,"Detroit, MI",msa,MI,166620.0,163982.0,161551.0,161383.0,162239.0,160697.0,162726.0,164180.0,166334.0,167535.0,168654.0,171661.0,172259.0,173602.0,172031.0,172499.0,172454.0,173899.0,173763.0,177412.0,182411.0,179095.0,179724.0,183227.0,192642.0,196483.0,195583.0,198506.0,197566.0,196979.0,194094.0,192399.0,195101.0,201840.0,207195.0,210669.0,211082.0,212820.0,213064.0,213814.0,213384.0,211254.0,212242.0,211181.0,214676.0,218539.0,226264.0,229665.0,228546.0,223783.0,221099.0,219508.0,216547.0,212097.0,214172.0,216810.0,220651.0,221110.0,224782.0,227473.0,228329.0,227776.0,228222.0,228009.0,227573.0,225396.0,226554.0,228367.0,235671.0
395078,15,"Seattle, WA",msa,WA,435553.0,431485.0,430034.0,428072.0,428749.0,431406.0,439100.0,446714.0,452324.0,457383.0,456697.0,454490.0,450212.0,449108.0,451811.0,454353.0,461853.0,466528.0,474327.0,480989.0,486856.0,483483.0,486813.0,493179.0,509000.0,523556.0,535316.0,543310.0,539713.0,542957.0,546533.0,563545.0,578818.0,601044.0,611731.0,620340.0,618640.0,617646.0,619420.0,623038.0,630263.0,627599.0,640091.0,660284.0,690983.0,705815.0,699751.0,683051.0,665299.0,658127.0,658271.0,652234.0,641311.0,632173.0,627147.0,628125.0,626562.0,636655.0,648027.0,658908.0,663612.0,665465.0,669035.0,669154.0,668586.0,662602.0,666485.0,676542.0,692195.0
394865,16,"Minneapolis, MN",msa,MN,244188.0,245260.0,248292.0,250441.0,251492.0,252692.0,254747.0,259271.0,261141.0,262549.0,262049.0,262738.0,264402.0,264738.0,265796.0,266884.0,269867.0,270497.0,271992.0,274245.0,278677.0,277761.0,276423.0,278786.0,286623.0,293674.0,298151.0,301020.0,301805.0,301182.0,300490.0,303102.0,308054.0,313499.0,318296.0,320453.0,323026.0,325730.0,327904.0,328525.0,327029.0,326266.0,325889.0,327792.0,333921.0,341268.0,348104.0,348525.0,346264.0,343251.0,341406.0,339430.0,334428.0,333977.0,332950.0,334270.0,332662.0,335376.0,342102.0,347247.0,352117.0,352297.0,351982.0,349640.0,345253.0,342458.0,343721.0,345009.0,350592.0
395056,17,"San Diego, CA",msa,CA,563037.0,565444.0,563150.0,558638.0,554114.0,557025.0,561322.0,562814.0,564895.0,564282.0,569382.0,567354.0,569601.0,567390.0,570631.0,576039.0,577639.0,582742.0,583802.0,588495.0,586536.0,579329.0,581511.0,592385.0,611222.0,629024.0,638941.0,645793.0,648234.0,650582.0,661176.0,676134.0,692206.0,708189.0,722119.0,730535.0,726862.0,728181.0,734879.0,748592.0,756661.0,764067.0,775029.0,795398.0,818747.0,835663.0,831883.0,817058.0,796934.0,789660.0,786872.0,784190.0,779231.0,774898.0,777443.0,788930.0,800970.0,815022.0,822926.0,835654.0,849607.0,858231.0,858319.0,856585.0,848654.0,846614.0,849569.0,863745.0,876056.0
395148,18,"Tampa, FL",msa,FL,199664.0,199600.0,199830.0,201333.0,202539.0,203006.0,204563.0,205416.0,207523.0,208588.0,210385.0,212194.0,213467.0,214509.0,215187.0,216234.0,218047.0,220777.0,223791.0,225804.0,227819.0,229153.0,230488.0,233328.0,238175.0,244018.0,248005.0,251085.0,252812.0,256469.0,258703.0,261509.0,263340.0,269029.0,276695.0,283059.0,288559.0,292869.0,297652.0,303460.0,309309.0,317796.0,325738.0,334414.0,341410.0,347606.0,353481.0,356766.0,354837.0,351457.0,349905.0,348221.0,346039.0,342370.0,345104.0,348424.0,351672.0,352625.0,353133.0,355042.0,357252.0,356692.0,356964.0,358992.0,360904.0,362128.0,363307.0,366482.0,367424.0
394530,19,"Denver, CO",msa,CO,392173.0,390969.0,391521.0,389935.0,390106.0,390146.0,391772.0,393233.0,394302.0,397591.0,399691.0,403365.0,403399.0,404338.0,405353.0,408409.0,408689.0,409876.0,411945.0,419787.0,421967.0,419834.0,416969.0,424338.0,435159.0,445610.0,453276.0,457193.0,458849.0,456788.0,461378.0,472220.0,489826.0,504834.0,516257.0,521630.0,526091.0,528656.0,531776.0,535536.0,541009.0,546387.0,555512.0,568519.0,584975.0,593829.0,593102.0,587820.0,580828.0,579829.0,576115.0,572212.0,560372.0,551279.0,549718.0,552204.0,556343.0,559906.0,564450.0,567085.0,565870.0,565313.0,567075.0,564966.0,560984.0,557434.0,560538.0,567635.0,573090.0
